UnifiedAssetId,Component,ComponentAssetId,AssetStatus,CanonicalName,SourceType,Category,ContextOrSubcategory,Family,PublicRelativePath,ByteLength,SHA256,OriginalComponentPath
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_04.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_04.png,READY,Icon Tab 04,ATLAS_SPRITE,UI,Profile & Porygon / Common,Icons,UI/Profile & Porygon/Common/Icons/Icon Tab 04.png,1381,0AC27FDE4C496B8839A2874666A2BE7714EA1C5527CF6CB8D0F0BCC2AD70AC6E,UI/Profile & Porygon/Common/Icons/Icon Tab 04.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_05.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_05.png,READY,Icon Tab 05,ATLAS_SPRITE,UI,Profile & Porygon / Common,Icons,UI/Profile & Porygon/Common/Icons/Icon Tab 05.png,2089,4AEAF8A35F83A3C9379C43A5A1FF035DD7ED2035C0FE7505E3802E7D66E8DC11,UI/Profile & Porygon/Common/Icons/Icon Tab 05.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_06.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_06.png,READY,Icon Tab 06,ATLAS_SPRITE,UI,Profile & Porygon / Common,Icons,UI/Profile & Porygon/Common/Icons/Icon Tab 06.png,1206,27922EE65E339B7F8DB87472F6E8E5C2C10E5D39ABA732AFC4D93E02864A9C5C,UI/Profile & Porygon/Common/Icons/Icon Tab 06.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_07.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::icon_tab_07.png,READY,Icon Tab 07,ATLAS_SPRITE,UI,Profile & Porygon / Common,Icons,UI/Profile & Porygon/Common/Icons/Icon Tab 07.png,1934,300BA08268A6CCD83734C488D3EEC7FB889A6C078FA36A2D4D466CB7AA9EDE48,UI/Profile & Porygon/Common/Icons/Icon Tab 07.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::id_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::id_bg.png,READY,Id BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Id BG.png,2262,8952E23D570DF858F6756B1A272DEB38286BD75AFD07737DC67CD258EA6FAECF,UI/Profile & Porygon/Common/Backgrounds/Id BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_detail_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_detail_bg.png,READY,Img Dialog Badge Detail BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Dialog Badge Detail BG.png,24700,87124E3EA28FC84F7C0C5622B9217D6341D1D72BD4D23DBB8BA6FFD22C658397,UI/Profile & Porygon/Common/Backgrounds/Img Dialog Badge Detail BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_frame_Bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_frame_Bg.png,READY,Img Dialog Badge Frame BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Img Dialog Badge Frame BG.png,35043,A56F103E2C85DEFB62F62942D2939E0A087E7805B3C9F0F3128204EEFD760991,UI/Profile & Porygon/Common/Frames & Borders/Img Dialog Badge Frame BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_frame_Bg_right.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_dialog_badge_frame_Bg_right.png,READY,Img Dialog Badge Frame BG Right,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Img Dialog Badge Frame BG Right.png,3956,7A14AC44E1E18EA89442F11DD7538A0241B00215BF8FA67E9A3D6B44A86BB19B,UI/Profile & Porygon/Common/Frames & Borders/Img Dialog Badge Frame BG Right.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_favorite_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_favorite_bg.png,READY,Img Favorite BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Favorite BG.png,1554,D5BA648692E802BFEEC8F1AFAB8C1CBFDF5CA9D1ACECFDC8BDE0962E665CF244,UI/Profile & Porygon/Common/Backgrounds/Img Favorite BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_badge_base_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_badge_base_bg.png,READY,Img Profile Badge Base BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Profile Badge Base BG.png,28595,7A8895FE61AB8B6896CAE82AD76B083A2CA5EC54323B921DEF75CCDCBFB6068C,UI/Profile & Porygon/Common/Backgrounds/Img Profile Badge Base BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_badge_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_badge_bg.png,READY,Img Profile Badge BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Profile Badge BG.png,13506,8A69D8164A9D675F34F8651DF328145A4EFD8ECC1809204E2894897F4F625C98,UI/Profile & Porygon/Common/Backgrounds/Img Profile Badge BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_btn.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_btn.png,READY,Img Profile Btn,ATLAS_SPRITE,UI,Profile & Porygon / Common,Buttons,UI/Profile & Porygon/Common/Buttons/Img Profile Btn.png,1429,62903C14954F22E3BEDCB8EB674A6F088EF22DB3FFE3C90A4624D13AFCD60C2A,UI/Profile & Porygon/Common/Buttons/Img Profile Btn.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_name_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_name_bg.png,READY,Img Profile Name BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Profile Name BG.png,463,A6E357B656C00ED667B8144FDDBF0FCB4D78DD497FA16FB6547E39BD4961764F,UI/Profile & Porygon/Common/Backgrounds/Img Profile Name BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_player_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_player_bg.png,READY,Img Profile Player BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Profile Player BG.png,1322,70A5989FE694AB8370C436F42E5BDD8C3EACABA9C43620DB53BB4640E608711A,UI/Profile & Porygon/Common/Backgrounds/Img Profile Player BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_question.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_question.png,READY,Img Profile Question,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Img Profile Question.png,882,0611B08EE008A7CA1E59B75420D6BF56649A84D5232EAE04BDA0D8A19AE08D49,UI/Profile & Porygon/Common/Miscellaneous/Img Profile Question.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_spotlight.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_profile_spotlight.png,READY,Img Profile Spotlight,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Img Profile Spotlight.png,128402,7639D8C0D562E494C82D512842CAEA04776E3C524A18D137D257144FDBDB0ED9,UI/Profile & Porygon/Common/Miscellaneous/Img Profile Spotlight.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_cell_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_cell_bg.png,READY,Img Trainer Cell BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Img Trainer Cell BG.png,2303,6FDFA688DFE4A2A362BB886ADD8377FFB7C16CDF29305AADA7D4003A107719AC,UI/Profile & Porygon/Common/Backgrounds/Img Trainer Cell BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_mask.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_mask.png,READY,Img Trainer Mask,ATLAS_SPRITE,UI,Profile & Porygon / Common,Masks,UI/Profile & Porygon/Common/Masks/Img Trainer Mask.png,986,37F2B411FA41C644488BC656F309CD0FB48A4F516C494A69099C88C9EED4BAC3,UI/Profile & Porygon/Common/Masks/Img Trainer Mask.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_mask_frame.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::img_trainer_mask_frame.png,READY,Img Trainer Mask Frame,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Img Trainer Mask Frame.png,871,4BE83F61BCC7A2D6C5592D07BC3629C2BB59FA0E8B1C296B8DC8DEA31EF4C7B8,UI/Profile & Porygon/Common/Frames & Borders/Img Trainer Mask Frame.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::input_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::input_bg.png,READY,Input BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Input BG.png,830,CC35B6A1FDE7AED8E00670014EC524102B7964B4C366D9233091B331C2821E79,UI/Profile & Porygon/Common/Backgrounds/Input BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::invitation_table_header_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::invitation_table_header_base.png,READY,Invitation Table Header Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Invitation Table Header Base.png,1241,B6EA0A92DBD95B24F6FC465DD1F576D4752845DDB78C503A943281B5687C1654,UI/Profile & Porygon/Common/Miscellaneous/Invitation Table Header Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::jewelry_icon.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::jewelry_icon.png,READY,Jewelry Icon,ATLAS_SPRITE,UI,Profile & Porygon / Common,Icons,UI/Profile & Porygon/Common/Icons/Jewelry Icon.png,1330,C76B5062FBBCC553981316E6F7542FFF26BD5CD9F04DC10D69FF81863687C3B7,UI/Profile & Porygon/Common/Icons/Jewelry Icon.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::lock_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::lock_bg.png,READY,Lock BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Lock BG.png,891,7B96ED4C00B9F729980564A338419EEF1B012623E2987934443CA2B1DD1916B9,UI/Profile & Porygon/Common/Backgrounds/Lock BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mask.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mask.png,READY,Mask,ATLAS_SPRITE,UI,Profile & Porygon / Common,Masks,UI/Profile & Porygon/Common/Masks/Mask.png,5195,F729C171F914E8B1020945CEF35C986A47E4C03C0877D891D467B18BF6A879E2,UI/Profile & Porygon/Common/Masks/Mask.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mask_left.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mask_left.png,READY,Mask Left,ATLAS_SPRITE,UI,Profile & Porygon / Common,Masks,UI/Profile & Porygon/Common/Masks/Mask Left.png,1782,E8AE7326DA3F8B64F414D2FC8E5E6CD42C25D7569518AB58431B71715EBAEED8,UI/Profile & Porygon/Common/Masks/Mask Left.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::matching_btn_arrow.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::matching_btn_arrow.png,READY,Matching Btn Arrow,ATLAS_SPRITE,UI,Profile & Porygon / Common,Buttons,UI/Profile & Porygon/Common/Buttons/Matching Btn Arrow.png,17118,652C0A927B9440102095BDFB01BF3D43C37C3DD475990EE5631468D7724B9BF9,UI/Profile & Porygon/Common/Buttons/Matching Btn Arrow.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::matching_btn_base_orange.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::matching_btn_base_orange.png,READY,Matching Btn Base Orange,ATLAS_SPRITE,UI,Profile & Porygon / Common,Buttons,UI/Profile & Porygon/Common/Buttons/Matching Btn Base Orange.png,4271,B7FC7D8802143EC69E78386CDB1A8BD14EBBB51FF3AD348F1545CED5AEC9CB31,UI/Profile & Porygon/Common/Buttons/Matching Btn Base Orange.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_list_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_list_base.png,READY,Mission List Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Mission List Base.png,3189,C4A02670BF96F711D9637832C9B3DD4B3C140EB878CFE725D01CED12AEA841BA,UI/Profile & Porygon/Common/Miscellaneous/Mission List Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_list_base_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_list_base_02.png,READY,Mission List Base 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Mission List Base 02.png,3300,9BC548B59ECA70E01D2CE2FC15A97823CAEE8512C2D6057ABB8E057262C98418,UI/Profile & Porygon/Common/Miscellaneous/Mission List Base 02.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_reward_frame.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_reward_frame.png,READY,Mission Reward Frame,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Mission Reward Frame.png,4664,5EB53A913D90916B46426D32638766E34FBC9B2524217C93B66ACA88F1ADBF08,UI/Profile & Porygon/Common/Frames & Borders/Mission Reward Frame.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_reward_frame_comp.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::mission_reward_frame_comp.png,READY,Mission Reward Frame Comp,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Mission Reward Frame Comp.png,5467,BA24BF6D5909ECABFB041B5330888461D600816F09DEEFF6EEE23473E96DE406,UI/Profile & Porygon/Common/Frames & Borders/Mission Reward Frame Comp.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::navi_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::navi_base.png,READY,Navi Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Navi Base.png,812,B64BCFAE9DD2974EBE96F1D7B3ED7AEA589E98E4951B12E24623E76B3FEF1CF3,UI/Profile & Porygon/Common/Miscellaneous/Navi Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::photo_frame_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::photo_frame_base.png,READY,Photo Frame Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Frames & Borders,UI/Profile & Porygon/Common/Frames & Borders/Photo Frame Base.png,401,2329289E458165FBD819F591C2856D9DA865BF9526699F1EAD23DCFE343E4C68,UI/Profile & Porygon/Common/Frames & Borders/Photo Frame Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::polygon_subtitle_bg.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::polygon_subtitle_bg.png,READY,Polygon Subtitle BG,ATLAS_SPRITE,UI,Profile & Porygon / Common,Backgrounds,UI/Profile & Porygon/Common/Backgrounds/Polygon Subtitle BG.png,29572,B566DC5B5AD1CCBD982E6E212A57A113DCB58DD42BEC769930989816DCD6131A,UI/Profile & Porygon/Common/Backgrounds/Polygon Subtitle BG.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_header_base_gradation.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_header_base_gradation.png,READY,Profile Header Base Gradation,ATLAS_SPRITE,UI,Profile & Porygon / Common,Effects & Particles,UI/Profile & Porygon/Common/Effects & Particles/Profile Header Base Gradation.png,1595,2468C21E402FCC768682B3A51A2BF5F33B06A5D748F78B558CD7755781415AAC,UI/Profile & Porygon/Common/Effects & Particles/Profile Header Base Gradation.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_header_line.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_header_line.png,READY,Profile Header Line,ATLAS_SPRITE,UI,Profile & Porygon / Common,Lines & Patterns,UI/Profile & Porygon/Common/Lines & Patterns/Profile Header Line.png,3569,6D44883B87CE48DF83BE834D26E8A4C2A39DBD9A340A467C1269660FFC31C44F,UI/Profile & Porygon/Common/Lines & Patterns/Profile Header Line.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_logo_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_logo_base.png,READY,Profile Logo Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Profile Logo Base.png,3668,578BCFE6867263A9828611E3D4EDCC068880CD064ADDF971AEF69F7C3B4EC633,UI/Profile & Porygon/Common/Miscellaneous/Profile Logo Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_contents_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_contents_base.png,READY,Profile P2 Contents Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Profile P2 Contents Base.png,3331,B7D4412B8BC897EB516ED2847C736A9295842D6682CF6D629BFE79A1CCE5A27D,UI/Profile & Porygon/Common/Miscellaneous/Profile P2 Contents Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_line.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_line.png,READY,Profile P2 Title Base Line,ATLAS_SPRITE,UI,Profile & Porygon / Common,Technical & Primitives,UI/Profile & Porygon/Common/Technical & Primitives/Profile P2 Title Base Line.png,945,363C55F57207CCB6CD1601F1E9DDCC332D1DE4FA6E57805EF2FE019CE13DA497,UI/Profile & Porygon/Common/Technical & Primitives/Profile P2 Title Base Line.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_pattern.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_pattern.png,READY,Profile P2 Title Base Pattern,ATLAS_SPRITE,UI,Profile & Porygon / Common,Text & Labels,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Base Pattern.png,1802,D4DDE055D9C678EFF92BD839290E0E2AE1F2EDFD98B8BC82E0828EBD833E740B,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Base Pattern.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_subcolor.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_base_subcolor.png,READY,Profile P2 Title Base Subcolor,ATLAS_SPRITE,UI,Profile & Porygon / Common,Text & Labels,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Base Subcolor.png,184,8222C052C47F9283A4C18E24997829C2BFF5E43C1B28FEC389D1700B9F0EFCF2,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Base Subcolor.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_delta.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_p2_title_delta.png,READY,Profile P2 Title Delta,ATLAS_SPRITE,UI,Profile & Porygon / Common,Text & Labels,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Delta.png,262,B4CDA74659A0BA428BB1A8D09B5980A45995E39E84B19CA6B7333AECA3EEA730,UI/Profile & Porygon/Common/Text & Labels/Profile P2 Title Delta.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_round_rect_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::profile_round_rect_base.png,READY,Profile Round Rect Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Shapes & Primitives,UI/Profile & Porygon/Common/Shapes & Primitives/Profile Round Rect Base.png,412,7270FE7834C55C84DC42AECD0456AB57C72E0B763C5B5790332AB2A7E9467A3E,UI/Profile & Porygon/Common/Shapes & Primitives/Profile Round Rect Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::rank_base.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::rank_base.png,READY,Rank Base,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/Rank Base.png,9690,E3FDDFB9F9602C752F603A22E62F21C319622AEA491B118CD86D0B7D2EF79C65,UI/Profile & Porygon/Common/Miscellaneous/Rank Base.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::round_base_r25.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::round_base_r25.png,READY,Round Base R25,ATLAS_SPRITE,UI,Profile & Porygon / Common,Shapes & Primitives,UI/Profile & Porygon/Common/Shapes & Primitives/Round Base R25.png,1938,B4E5BF7560BD4F2A8237F2DF1C3BFA0C007C8242BB0A6A3AC8B93E17AFC1CA65,UI/Profile & Porygon/Common/Shapes & Primitives/Round Base R25.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eye_01.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eye_01.png,READY,S Eye 01,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Eye 01.png,626,DE1BA26BC7A0BE91858BCD208EC96BA076C42298360493E30F0BCE131FA80895,UI/Profile & Porygon/Common/Miscellaneous/S Eye 01.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eye_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eye_02.png,READY,S Eye 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Eye 02.png,682,7019D9B58D23C11C3E055E29406231CFB681534F333F266AC75BBE2A50D2D9B7,UI/Profile & Porygon/Common/Miscellaneous/S Eye 02.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eyebrows_01.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eyebrows_01.png,READY,S Eyebrows 01,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Eyebrows 01.png,383,3320061893C9915B9CF3108C21BA651C509ABFA0F87B1F0873B6DD7535524C3C,UI/Profile & Porygon/Common/Miscellaneous/S Eyebrows 01.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eyebrows_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_eyebrows_02.png,READY,S Eyebrows 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Eyebrows 02.png,412,238E85564CF6709CB59FD36F4B416161AC5624FB42449315BF40BB49B9C00D0E,UI/Profile & Porygon/Common/Miscellaneous/S Eyebrows 02.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_hair_01.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_hair_01.png,READY,S Hair 01,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Hair 01.png,1516,4D30BF3D5FA3144364C3283EC174ABAFDEA0D2E023B5DB654926B3757F43FE70,UI/Profile & Porygon/Common/Miscellaneous/S Hair 01.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_hair_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_hair_02.png,READY,S Hair 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Hair 02.png,2882,02B39975BD9E4BEF010EA8899A5494E7381AE27D7D3ED794A5F860BC4CC50693,UI/Profile & Porygon/Common/Miscellaneous/S Hair 02.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_line_01.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_line_01.png,READY,S Line 01,ATLAS_SPRITE,UI,Profile & Porygon / Common,Lines & Patterns,UI/Profile & Porygon/Common/Lines & Patterns/S Line 01.png,8386,C9FF7E6430D80B499CC6FF41936D0F92A1B10EA7752C75396D4F62D2F7E41F0F,UI/Profile & Porygon/Common/Lines & Patterns/S Line 01.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_line_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_line_02.png,READY,S Line 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Lines & Patterns,UI/Profile & Porygon/Common/Lines & Patterns/S Line 02.png,8379,9A0579F07E1E183CCE83F3796F20EB6AC6D7F18B626EAF602B46825161B23412,UI/Profile & Porygon/Common/Lines & Patterns/S Line 02.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_skin_01.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_skin_01.png,READY,S Skin 01,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Skin 01.png,2161,DA0C7050148FD503F684EB85ED450381C3B952C99D5F6B2AB6795CFEECB1D56D,UI/Profile & Porygon/Common/Miscellaneous/S Skin 01.png
ATLAS::ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_skin_02.png,ATLAS,ATLAS::ui/Porygon/Common/image/img_porygon.plist::s_skin_02.png,READY,S Skin 02,ATLAS_SPRITE,UI,Profile & Porygon / Common,Miscellaneous,UI/Profile & Porygon/Common/Miscellaneous/S Skin 02.png,1847,7C2027E52621CD114C3DCA274D5574BA4DF2B3881EF611B325AD351C77E06A93,UI/Profile & Porygon/Common/Miscellaneous/S Skin 02.png
